Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:Depth,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-14,11:49:26.182,F,595,377,535,62,0.295,3.8,356,0.42,-0.1,0.883,-0.011,0.834,-0.019,0.718,-0.013,348,525,0.337
,24-08-14,11:49:36.172,F,596,384,549,112,0.301,7.1,322,0.42,-0.1,0.727,-0.282,0.610,-0.044,0.731,-0.032,348,525,0.337
,24-08-14,11:49:46.162,F,597,345,497,162,0.306,10.4,327,0.42,-0.1,0.894,0.040,0.847,0.056,0.657,0.037,348,525,0.337
,24-08-14,11:49:56.151,F,598,358,519,222,0.310,14.5,332,0.42,-0.1,0.861,-0.056,0.798,0.012,0.682,0.008,348,525,0.337
,24-08-14,11:50:06.141,F,599,374,537,307,0.304,19.6,338,0.42,-0.1,0.819,-0.124,0.740,-0.022,0.712,-0.016,348,525,0.337
,24-08-14,11:50:16.131,F,600,384,544,465,0.294,28.7,343,0.42,-0.1,0.796,-0.136,0.711,-0.035,0.731,-0.025,348,525,0.337
,24-08-14,11:50:26.121,F,601,406,555,697,0.268,39.2,346,0.42,-0.1,0.713,-0.181,0.608,-0.054,0.773,-0.041,348,525,0.337
,24-08-14,11:50:36.112,F,602,437,566,1026,0.228,49.1,349,0.42,-0.2,0.594,-0.226,0.474,-0.072,0.832,-0.060,348,525,0.337
,24-08-14,11:50:46.101,F,603,467,571,1533,0.182,58.6,355,0.42,-0.2,0.481,-0.220,0.366,-0.081,0.890,-0.072,348,525,0.337
,24-08-14,11:50:56.091,F,604,501,587,2002,0.147,61.8,362,0.42,-0.2,0.382,-0.271,0.276,-0.106,0.954,-0.101,348,525,0.337
,24-08-14,11:51:06.081,F,605,520,586,2803,0.113,66.5,364,0.42,-0.2,0.297,-0.254,0.208,-0.104,0.990,-0.103,348,525,0.337
LCE,24-08-14,11:51:16.061,F,606,532,581,3655,0.084,64.5,370,0.42,-0.2,0.232,-0.192,0.161,-0.096,1.013,-0.097,348,525,0.337
,24-08-14,11:52:55.191,REG1,,"#1: alpha: 0.050, ETRm: 33.189, Ik: 660.276   ( beta: 0.002, ETRmPot: 39.173 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:52:55.191,REG2,,"#1: alpha: 0.041, ETRm: 32.603, Ik: 785.811   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:52:56.591,FO,607,715,914,1,0.218,0.0,0,0.42,-0.2,0,0,0,0,0,0,715,914,0.218
,24-08-14,11:53:06.581,F,608,752,939,62,0.199,2.6,733,0.42,-0.2,0.908,-0.035,0.885,-0.027,0.823,-0.022,715,914,0.218
,24-08-14,11:53:16.571,F,609,766,952,112,0.195,4.6,739,0.42,-0.2,0.873,-0.070,0.842,-0.040,0.838,-0.033,715,914,0.218
,24-08-14,11:53:26.561,F,610,769,958,162,0.197,6.7,737,0.42,-0.2,0.855,-0.111,0.819,-0.046,0.841,-0.038,715,914,0.218
,24-08-14,11:53:36.551,F,611,783,981,222,0.202,9.4,744,0.42,-0.2,0.835,-0.191,0.793,-0.068,0.857,-0.059,715,914,0.218
,24-08-14,11:53:46.541,F,612,804,1000,307,0.196,12.6,754,0.42,-0.2,0.797,-0.236,0.747,-0.086,0.880,-0.076,715,914,0.218
,24-08-14,11:53:56.530,F,613,832,1017,465,0.182,17.8,767,0.42,-0.2,0.740,-0.256,0.682,-0.101,0.910,-0.092,715,914,0.218
,24-08-14,11:54:06.541,F,614,873,1035,695,0.157,22.9,771,0.42,-0.2,0.614,-0.327,0.542,-0.117,0.955,-0.112,715,914,0.218
,24-08-14,11:54:16.531,F,615,915,1047,1024,0.126,27.1,773,0.42,-0.2,0.482,-0.377,0.407,-0.127,1.001,-0.127,715,914,0.218
,24-08-14,11:54:26.520,F,616,955,1055,1532,0.095,30.6,776,0.42,-0.2,0.358,-0.402,0.291,-0.134,1.045,-0.140,715,914,0.218
,24-08-14,11:54:36.511,F,617,977,1060,2001,0.078,32.8,778,0.42,-0.2,0.294,-0.417,0.234,-0.138,1.069,-0.147,715,914,0.218
,24-08-14,11:54:46.500,F,618,998,1058,2799,0.057,33.5,776,0.42,-0.2,0.213,-0.417,0.166,-0.136,1.092,-0.149,715,914,0.218
LCE,24-08-14,11:54:56.480,F,619,1005,1049,3651,0.042,32.2,777,0.42,-0.2,0.162,-0.367,0.125,-0.129,1.100,-0.142,715,914,0.218
,24-08-14,11:56:20.713,REG1,,"#1: alpha: 0.046, ETRm: 23.138, Ik: 503.052   ( beta: 0.001, ETRmPot: 26.402 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:56:20.713,REG2,,"#1: alpha: 0.038, ETRm: 22.541, Ik: 594.872   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:56:22.230,FO,620,898,1158,0,0.225,0.0,0,0.42,-0.2,0,0,0,0,0,0,898,1158,0.225
,24-08-14,11:56:32.220,F,621,954,1166,62,0.182,2.4,910,0.42,-0.2,0.828,0.015,0.790,-0.007,0.824,-0.006,898,1158,0.225
,24-08-14,11:56:42.210,F,622,965,1185,112,0.186,4.4,926,0.42,-0.2,0.849,0.004,0.815,-0.023,0.833,-0.019,898,1158,0.225
,24-08-14,11:56:52.200,F,623,992,1214,162,0.183,6.2,937,0.42,-0.1,0.801,-0.065,0.757,-0.046,0.857,-0.040,898,1158,0.225
,24-08-14,11:57:02.190,F,624,1015,1240,222,0.181,8.4,948,0.42,-0.1,0.771,-0.123,0.720,-0.066,0.877,-0.058,898,1158,0.225
,24-08-14,11:57:12.180,F,625,1042,1259,306,0.172,11.1,959,0.42,-0.1,0.723,-0.154,0.665,-0.080,0.900,-0.072,898,1158,0.225
,24-08-14,11:57:22.170,F,626,1085,1279,465,0.152,14.8,969,0.42,-0.1,0.626,-0.192,0.559,-0.095,0.937,-0.089,898,1158,0.225
,24-08-14,11:57:32.160,F,627,1133,1289,695,0.121,17.7,976,0.42,-0.1,0.498,-0.204,0.429,-0.102,0.978,-0.099,898,1158,0.225
,24-08-14,11:57:42.150,F,628,1176,1301,1024,0.096,20.6,978,0.42,-0.1,0.387,-0.242,0.322,-0.110,1.016,-0.112,898,1158,0.225
,24-08-14,11:57:52.140,F,629,1217,1309,1532,0.070,22.5,986,0.42,-0.1,0.285,-0.242,0.231,-0.115,1.051,-0.121,898,1158,0.225
,24-08-14,11:58:02.130,F,630,1235,1307,2001,0.055,23.1,985,0.42,-0.1,0.224,-0.238,0.179,-0.114,1.066,-0.121,898,1158,0.225
,24-08-14,11:58:12.120,F,631,1255,1307,2800,0.040,23.5,992,0.42,-0.1,0.165,-0.212,0.130,-0.114,1.084,-0.124,898,1158,0.225
LCE,24-08-14,11:58:22.110,F,632,1264,1301,3651,0.028,21.5,992,0.42,-0.1,0.120,-0.188,0.094,-0.110,1.092,-0.120,898,1158,0.225
,24-08-14,11:59:57.120,REG1,,"#1: alpha: 0.073, ETRm: 68.299, Ik: 934.299   ( beta: 0.012, ETRmPot: 109.336 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:59:57.120,REG2,,"#1: alpha: 0.062, ETRm: 67.770, Ik: 1086.941   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:59:58.509,FO,633,318,460,0,0.309,0.0,0,0.42,-0.1,0,0,0,0,0,0,318,460,0.309
,24-08-14,12:00:08.499,F,634,324,465,62,0.303,3.9,313,0.42,-0.1,0.928,-0.070,0.896,-0.011,0.704,-0.007,318,460,0.309
,24-08-14,12:00:18.489,F,635,372,536,112,0.306,7.2,360,0.42,-0.1,0.932,-0.239,0.902,-0.142,0.809,-0.115,318,460,0.309
,24-08-14,12:00:28.479,F,636,385,552,161,0.303,10.2,351,0.42,-0.1,0.831,-0.415,0.758,-0.167,0.837,-0.140,318,460,0.309
,24-08-14,12:00:38.469,F,637,380,554,222,0.314,14.6,357,0.42,-0.1,0.883,-0.387,0.830,-0.170,0.826,-0.140,318,460,0.309
,24-08-14,12:00:48.459,F,638,394,571,306,0.310,19.9,370,0.42,-0.1,0.881,-0.415,0.827,-0.194,0.857,-0.167,318,460,0.309
,24-08-14,12:00:58.449,F,639,424,598,465,0.291,28.4,374,0.42,-0.1,0.777,-0.577,0.685,-0.231,0.922,-0.213,318,460,0.309
,24-08-14,12:01:08.439,F,640,448,605,695,0.260,37.9,369,0.42,-0.1,0.665,-0.662,0.548,-0.240,0.974,-0.234,318,460,0.309
,24-08-14,12:01:18.429,F,641,468,605,1024,0.226,48.6,375,0.42,-0.1,0.596,-0.620,0.478,-0.240,1.017,-0.243,318,460,0.309
,24-08-14,12:01:28.419,F,642,509,624,1533,0.184,59.2,382,0.42,-0.1,0.475,-0.704,0.356,-0.263,1.107,-0.291,318,460,0.309
,24-08-14,12:01:38.409,F,643,536,632,2002,0.152,63.9,381,0.42,-0.1,0.382,-0.768,0.272,-0.272,1.165,-0.317,318,460,0.309
,24-08-14,12:01:48.399,F,644,553,627,2800,0.118,69.4,385,0.42,-0.1,0.306,-0.704,0.213,-0.266,1.202,-0.320,318,460,0.309
LCE,24-08-14,12:01:58.389,F,645,575,630,3653,0.087,66.7,392,0.42,-0.1,0.231,-0.676,0.157,-0.270,1.250,-0.337,318,460,0.309
,24-08-14,12:03:50.579,REG1,,"#1: alpha: 0.071, ETRm: 31.072, Ik: 436.682   ( beta: 0.002, ETRmPot: 34.964 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:03:50.579,REG2,,"#1: alpha: 0.058, ETRm: 30.136, Ik: 515.626   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:03:51.969,FO,646,688,1017,0,0.324,0.0,0,0.42,-0.1,0,0,0,0,0,0,688,1017,0.324
,24-08-14,12:04:01.959,F,647,750,1060,62,0.292,3.8,716,0.42,-0.1,0.901,-0.046,0.860,-0.041,0.737,-0.029,688,1017,0.324
,24-08-14,12:04:11.968,F,648,768,1091,112,0.296,7.0,728,0.42,-0.1,0.890,-0.103,0.844,-0.068,0.755,-0.051,688,1017,0.324
,24-08-14,12:04:21.958,F,649,797,1120,161,0.288,9.7,743,0.42,-0.1,0.857,-0.146,0.799,-0.092,0.784,-0.072,688,1017,0.324
,24-08-14,12:04:31.948,F,650,832,1152,222,0.278,13.0,756,0.42,-0.1,0.808,-0.204,0.734,-0.117,0.818,-0.096,688,1017,0.324
,24-08-14,12:04:41.938,F,651,880,1178,306,0.253,16.3,762,0.42,-0.1,0.716,-0.264,0.620,-0.137,0.865,-0.118,688,1017,0.324
,24-08-14,12:04:51.928,F,652,940,1196,465,0.214,20.9,774,0.42,-0.1,0.607,-0.283,0.500,-0.150,0.924,-0.138,688,1017,0.324
,24-08-14,12:05:01.918,F,653,999,1208,695,0.173,25.2,778,0.42,-0.1,0.486,-0.307,0.378,-0.158,0.982,-0.155,688,1017,0.324
,24-08-14,12:05:11.908,F,654,1049,1210,1024,0.133,28.6,782,0.42,-0.1,0.376,-0.301,0.280,-0.160,1.031,-0.164,688,1017,0.324
,24-08-14,12:05:21.898,F,655,1089,1206,1532,0.097,31.2,787,0.42,-0.1,0.279,-0.274,0.202,-0.157,1.071,-0.168,688,1017,0.324
,24-08-14,12:05:31.888,F,656,1106,1193,2002,0.073,30.7,793,0.42,-0.1,0.218,-0.216,0.156,-0.148,1.088,-0.161,688,1017,0.324
,24-08-14,12:05:41.818,F,657,1121,1184,2801,0.053,31.2,797,0.42,-0.1,0.163,-0.176,0.116,-0.141,1.102,-0.155,688,1017,0.324
LCE,24-08-14,12:05:51.858,F,658,1132,1175,3652,0.037,28.4,804,0.42,-0.1,0.116,-0.128,0.082,-0.134,1.113,-0.150,688,1017,0.324
,24-08-14,12:11:41.940,REG1,,"#1: alpha: 0.075, ETRm: 57.868, Ik: 771.147   ( beta: 0.006, ETRmPot: 78.086 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:11:41.940,REG2,,"#1: alpha: 0.063, ETRm: 56.893, Ik: 898.067   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:11:43.330,FO,659,393,587,0,0.330,0.0,0,0.42,-0.1,0,0,0,0,0,0,393,587,0.330
,24-08-14,12:11:53.320,F,660,385,570,62,0.325,4.2,379,0.42,-0.1,0.969,0.015,0.954,0.030,0.656,0.019,393,587,0.330
,24-08-14,12:12:03.300,F,661,394,573,112,0.312,7.3,367,0.42,-0.1,0.869,-0.062,0.809,0.024,0.671,0.017,393,587,0.330
,24-08-14,12:12:13.290,F,662,394,584,161,0.325,11.0,374,0.42,-0.1,0.905,-0.082,0.859,0.005,0.671,0.004,393,587,0.330
,24-08-14,12:12:23.281,F,663,397,584,222,0.320,14.9,382,0.42,-0.1,0.926,-0.041,0.891,0.005,0.676,0.004,393,587,0.330
,24-08-14,12:12:33.270,F,664,408,593,306,0.312,20.0,384,0.42,-0.1,0.885,-0.077,0.833,-0.010,0.695,-0.007,393,587,0.330
,24-08-14,12:12:43.260,F,665,431,606,465,0.289,28.2,381,0.42,-0.1,0.778,-0.160,0.688,-0.031,0.734,-0.023,393,587,0.330
,24-08-14,12:12:53.250,F,666,449,601,697,0.253,37.0,379,0.42,-0.1,0.685,-0.144,0.578,-0.023,0.765,-0.018,393,587,0.330
,24-08-14,12:13:03.190,F,667,473,592,1026,0.201,43.3,372,0.42,-0.1,0.541,-0.134,0.425,-0.008,0.806,-0.007,393,587,0.330
,24-08-14,12:13:13.230,F,668,493,588,1533,0.162,52.2,374,0.42,-0.1,0.444,-0.103,0.337,-0.002,0.840,-0.002,393,587,0.330
,24-08-14,12:13:23.220,F,669,501,577,2002,0.132,55.5,375,0.42,-0.1,0.376,-0.041,0.281,0.017,0.853,0.015,393,587,0.330
,24-08-14,12:13:33.210,F,670,511,570,2801,0.104,61.2,375,0.42,-0.1,0.303,-0.005,0.222,0.030,0.871,0.025,393,587,0.330
LCE,24-08-14,12:13:43.200,F,671,512,551,3653,0.071,54.5,359,0.42,-0.1,0.203,0.010,0.142,0.065,0.872,0.057,393,587,0.330
,24-08-14,12:15:18.749,REG1,,"#1: alpha: 0.060, ETRm: 41.471, Ik: 692.941   ( beta: 0.002, ETRmPot: 46.757 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:15:18.749,REG2,,"#1: alpha: 0.049, ETRm: 40.813, Ik: 837.886   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:15:20.140,FO,672,587,822,1,0.286,0.1,0,0.42,-0.1,0,0,0,0,0,0,587,822,0.286
,24-08-14,12:15:30.129,F,673,638,849,62,0.249,3.2,611,0.42,-0.1,0.887,-0.013,0.849,-0.032,0.776,-0.025,587,822,0.286
,24-08-14,12:15:40.110,F,674,653,864,111,0.244,5.7,618,0.42,-0.1,0.858,-0.047,0.812,-0.049,0.794,-0.038,587,822,0.286
,24-08-14,12:15:50.099,F,675,668,885,161,0.245,8.3,627,0.42,-0.1,0.841,-0.098,0.789,-0.071,0.813,-0.058,587,822,0.286
,24-08-14,12:16:00.089,F,676,686,906,222,0.243,11.3,635,0.42,-0.1,0.812,-0.153,0.752,-0.093,0.835,-0.078,587,822,0.286
,24-08-14,12:16:10.079,F,677,705,921,306,0.235,15.1,641,0.42,-0.1,0.771,-0.191,0.701,-0.107,0.858,-0.093,587,822,0.286
,24-08-14,12:16:20.070,F,678,738,942,465,0.217,21.2,646,0.42,-0.1,0.689,-0.260,0.603,-0.127,0.898,-0.115,587,822,0.286
,24-08-14,12:16:30.059,F,679,776,956,695,0.188,27.4,652,0.42,-0.1,0.592,-0.294,0.497,-0.140,0.944,-0.132,587,822,0.286
,24-08-14,12:16:40.049,F,680,817,963,1024,0.152,32.7,656,0.42,-0.1,0.476,-0.306,0.382,-0.146,0.994,-0.146,587,822,0.286
,24-08-14,12:16:50.040,F,681,858,973,1533,0.118,38.0,659,0.42,-0.1,0.366,-0.336,0.281,-0.155,1.044,-0.162,587,822,0.286
,24-08-14,12:17:00.029,F,682,885,978,2002,0.095,39.9,666,0.42,-0.1,0.298,-0.328,0.224,-0.160,1.077,-0.172,587,822,0.286
,24-08-14,12:17:10.019,F,683,913,984,2801,0.072,42.4,670,0.42,-0.1,0.226,-0.336,0.166,-0.165,1.111,-0.183,587,822,0.286
LCE,24-08-14,12:17:20.009,F,684,931,983,3653,0.053,40.7,675,0.42,-0.1,0.169,-0.311,0.123,-0.164,1.133,-0.186,587,822,0.286
,24-08-14,12:19:02.838,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 37.521 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:19:02.838,REG2,,"#1: alpha: 0.046, ETRm: 36.574, Ik: 801.422   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:19:04.237,FO,685,519,714,0,0.273,0.0,0,0.42,-0.1,0,0,0,0,0,0,519,714,0.273
,24-08-14,12:19:14.223,F,686,563,729,62,0.228,3.0,539,0.42,-0.1,0.874,0.026,0.837,-0.021,0.789,-0.017,519,714,0.273
,24-08-14,12:19:24.216,F,687,570,744,112,0.234,5.5,549,0.42,-0.1,0.892,0.000,0.859,-0.040,0.798,-0.032,519,714,0.273
,24-08-14,12:19:34.205,F,688,588,766,161,0.232,7.8,558,0.42,-0.1,0.856,-0.067,0.812,-0.068,0.824,-0.056,519,714,0.273
,24-08-14,12:19:44.194,F,689,605,791,222,0.235,11.0,566,0.42,-0.1,0.827,-0.154,0.774,-0.097,0.847,-0.082,519,714,0.273
,24-08-14,12:19:54.178,F,690,621,801,306,0.225,14.5,573,0.42,-0.1,0.789,-0.169,0.728,-0.109,0.870,-0.095,519,714,0.273
,24-08-14,12:20:04.172,F,691,655,817,465,0.198,19.3,587,0.42,-0.1,0.704,-0.179,0.631,-0.126,0.917,-0.115,519,714,0.273
,24-08-14,12:20:14.162,F,692,688,829,695,0.170,24.8,590,0.42,-0.1,0.590,-0.226,0.506,-0.139,0.964,-0.134,519,714,0.273
,24-08-14,12:20:24.154,F,693,723,840,1024,0.139,29.9,592,0.42,-0.1,0.472,-0.272,0.386,-0.150,1.013,-0.152,519,714,0.273
,24-08-14,12:20:34.138,F,694,754,845,1533,0.108,34.8,599,0.42,-0.1,0.370,-0.262,0.294,-0.155,1.056,-0.164,519,714,0.273
,24-08-14,12:20:44.133,F,695,781,852,2003,0.083,34.9,604,0.42,-0.1,0.286,-0.272,0.221,-0.162,1.094,-0.177,519,714,0.273
,24-08-14,12:20:54.111,F,696,805,860,2801,0.064,37.6,608,0.42,-0.1,0.218,-0.292,0.165,-0.170,1.127,-0.191,519,714,0.273
LCE,24-08-14,12:21:04.110,F,697,821,863,3655,0.049,37.6,615,0.42,-0.1,0.169,-0.272,0.127,-0.173,1.150,-0.199,519,714,0.273
,24-08-14,12:22:48.351,REG1,,"#1: alpha: 0.054, ETRm: 41.458, Ik: 765.879   ( beta: 0.759, ETRmPot: 1636.725 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:22:48.351,REG2,,"#1: alpha: 0.048, ETRm: 39.237, Ik: 814.116   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:22:49.749,FO,698,335,437,0,0.233,0.0,0,0.42,0.0,0,0,0,0,0,0,335,437,0.233
,24-08-14,12:22:59.744,F,699,350,445,62,0.213,2.8,342,0.42,-0.1,0.922,-0.010,0.901,-0.018,0.801,-0.014,335,437,0.233
,24-08-14,12:23:09.730,F,700,357,455,111,0.215,5.0,349,0.42,-0.1,0.925,-0.039,0.904,-0.040,0.817,-0.032,335,437,0.233
,24-08-14,12:23:19.722,F,701,366,466,161,0.215,7.3,347,0.42,-0.1,0.840,-0.167,0.796,-0.062,0.838,-0.053,335,437,0.233
,24-08-14,12:23:29.706,F,702,370,479,222,0.228,10.6,348,0.42,-0.1,0.832,-0.284,0.783,-0.088,0.847,-0.075,335,437,0.233
,24-08-14,12:23:39.703,F,703,375,486,306,0.228,14.7,354,0.42,0.0,0.841,-0.294,0.794,-0.101,0.858,-0.086,335,437,0.233
,24-08-14,12:23:49.687,F,704,394,497,465,0.207,20.2,359,0.42,-0.1,0.746,-0.353,0.680,-0.121,0.902,-0.109,335,437,0.233
,24-08-14,12:23:59.679,F,705,414,508,695,0.185,27.0,365,0.42,-0.1,0.657,-0.402,0.579,-0.140,0.947,-0.132,335,437,0.233
,24-08-14,12:24:09.692,F,706,440,517,1024,0.149,32.0,373,0.42,0.0,0.535,-0.412,0.454,-0.155,1.007,-0.156,335,437,0.233
,24-08-14,12:24:19.677,F,707,464,526,1533,0.118,38.0,374,0.42,0.0,0.408,-0.490,0.329,-0.169,1.062,-0.180,335,437,0.233
,24-08-14,12:24:29.670,F,708,476,530,2002,0.102,42.9,381,0.42,0.0,0.362,-0.461,0.290,-0.175,1.089,-0.191,335,437,0.233
,24-08-14,12:24:39.660,F,709,492,534,2801,0.079,46.5,379,0.42,0.0,0.271,-0.520,0.209,-0.182,1.126,-0.205,335,437,0.233
LCE,24-08-14,12:24:49.651,F,710,470,488,3653,0.037,28.4,351,0.42,0.0,0.131,-0.343,0.098,-0.105,1.076,-0.113,335,437,0.233
,24-08-14,12:26:17.277,REG1,,"#1: alpha: 0.077, ETRm: 56.961, Ik: 741.879   ( beta: 0.007, ETRmPot: 77.594 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:26:17.277,REG2,,"#1: alpha: 0.065, ETRm: 55.744, Ik: 853.311   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:26:18.671,FO,711,379,599,0,0.367,0.0,0,0.42,0.0,0,0,0,0,0,0,379,599,0.367
,24-08-14,12:26:28.659,F,712,404,620,62,0.348,4.5,389,0.42,0.0,0.935,-0.050,0.900,-0.034,0.674,-0.022,379,599,0.367
,24-08-14,12:26:38.654,F,713,417,642,112,0.350,8.2,393,0.42,0.0,0.904,-0.132,0.852,-0.067,0.696,-0.046,379,599,0.367
,24-08-14,12:26:48.639,F,714,428,658,161,0.350,11.8,401,0.42,0.0,0.895,-0.168,0.839,-0.090,0.715,-0.065,379,599,0.367
,24-08-14,12:26:58.632,F,715,451,685,222,0.342,15.9,409,0.42,0.0,0.848,-0.255,0.769,-0.126,0.753,-0.095,379,599,0.367
,24-08-14,12:27:08.625,F,716,473,704,306,0.328,21.1,417,0.42,0.0,0.805,-0.305,0.710,-0.149,0.790,-0.118,379,599,0.367
,24-08-14,12:27:18.615,F,717,509,720,465,0.293,28.6,423,0.42,0.0,0.710,-0.350,0.590,-0.168,0.850,-0.143,379,599,0.367
,24-08-14,12:27:28.600,F,718,554,735,695,0.246,35.9,428,0.42,0.0,0.590,-0.395,0.456,-0.185,0.925,-0.171,379,599,0.367
,24-08-14,12:27:38.586,F,719,595,750,1024,0.207,44.5,432,0.42,0.0,0.487,-0.445,0.354,-0.201,0.993,-0.200,379,599,0.367
,24-08-14,12:27:48.577,F,720,633,750,1533,0.156,50.2,435,0.42,0.0,0.371,-0.432,0.255,-0.201,1.057,-0.213,379,599,0.367
,24-08-14,12:27:58.570,F,721,655,752,2002,0.129,54.2,444,0.42,0.0,0.315,-0.400,0.214,-0.203,1.093,-0.222,379,599,0.367
,24-08-14,12:28:08.560,F,722,677,759,2803,0.108,63.6,452,0.42,0.0,0.267,-0.395,0.178,-0.211,1.130,-0.238,379,599,0.367
LCE,24-08-14,12:28:18.549,F,723,699,749,3655,0.067,51.4,457,0.42,0.0,0.171,-0.327,0.112,-0.200,1.167,-0.234,379,599,0.367
,24-08-14,12:34:51.448,REG1,,"#1: alpha: 0.085, ETRm: 29.651, Ik: 349.980   ( beta: 0.002, ETRmPot: 33.015 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:34:51.448,REG2,,"#1: alpha: 0.070, ETRm: 28.439, Ik: 406.597   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:34:52.929,FO,724,1143,1921,0,0.405,0.0,0,0.42,0.0,0,0,0,0,0,0,1143,1921,0.405
,24-08-14,12:35:02.959,F,725,1252,1947,62,0.357,4.6,1165,0.42,0.0,0.889,-0.005,0.827,-0.013,0.652,-0.009,1143,1921,0.405
,24-08-14,12:35:12.948,F,726,1288,1976,112,0.348,8.2,1171,0.42,0.0,0.855,-0.035,0.777,-0.028,0.670,-0.018,1143,1921,0.405
,24-08-14,12:35:22.939,F,727,1322,2006,161,0.341,11.5,1180,0.42,0.0,0.828,-0.062,0.739,-0.042,0.688,-0.029,1143,1921,0.405
,24-08-14,12:35:32.929,F,728,1386,2028,222,0.317,14.8,1185,0.42,0.0,0.762,-0.084,0.651,-0.053,0.721,-0.038,1143,1921,0.405
,24-08-14,12:35:42.919,F,729,1470,2032,307,0.277,17.9,1179,0.42,0.0,0.659,-0.096,0.529,-0.055,0.765,-0.042,1143,1921,0.405
,24-08-14,12:35:52.909,F,730,1560,2016,465,0.226,22.1,1188,0.42,0.0,0.551,-0.064,0.420,-0.047,0.812,-0.038,1143,1921,0.405
,24-08-14,12:36:02.899,F,731,1657,2007,695,0.174,25.4,1184,0.42,0.0,0.425,-0.058,0.304,-0.043,0.863,-0.037,1143,1921,0.405
,24-08-14,12:36:12.878,F,732,1725,1993,1026,0.134,28.9,1186,0.42,0.0,0.332,-0.037,0.228,-0.036,0.898,-0.032,1143,1921,0.405
,24-08-14,12:36:22.869,F,733,1778,1961,1533,0.093,29.9,1183,0.42,0.0,0.235,0.000,0.156,-0.020,0.926,-0.019,1143,1921,0.405
,24-08-14,12:36:32.859,F,734,1799,1934,2003,0.070,29.4,1188,0.42,0.0,0.181,0.041,0.120,-0.007,0.936,-0.006,1143,1921,0.405
,24-08-14,12:36:42.848,F,735,1791,1883,2804,0.049,28.9,1183,0.42,0.0,0.131,0.100,0.087,0.020,0.932,0.019,1143,1921,0.405
LCE,24-08-14,12:36:52.838,F,736,1792,1856,3656,0.034,26.1,1183,0.42,0.0,0.095,0.135,0.063,0.035,0.933,0.033,1143,1921,0.405
,24-08-14,12:38:53.458,REG1,,"#1: alpha: 0.104, ETRm: 87.630, Ik: 840.025   ( beta: 0.009, ETRmPot: 118.384 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:38:53.458,REG2,,"#1: alpha: 0.088, ETRm: 86.598, Ik: 988.991   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:38:54.878,FO,737,302,573,0,0.473,0.0,0,0.42,0.0,0,0,0,0,0,0,302,573,0.473
,24-08-14,12:39:04.858,F,738,337,594,62,0.433,5.6,306,0.42,0.0,0.892,-0.063,0.810,-0.035,0.588,-0.021,302,573,0.473
,24-08-14,12:39:14.858,F,739,343,610,112,0.438,10.3,314,0.42,0.0,0.902,-0.092,0.826,-0.061,0.599,-0.037,302,573,0.473
,24-08-14,12:39:24.848,F,740,354,628,161,0.436,14.7,311,0.42,0.0,0.864,-0.170,0.759,-0.088,0.618,-0.054,302,573,0.473
,24-08-14,12:39:34.838,F,741,360,639,222,0.437,20.4,316,0.42,0.0,0.864,-0.192,0.758,-0.103,0.628,-0.065,302,573,0.473
,24-08-14,12:39:44.818,F,742,372,654,306,0.431,27.7,318,0.42,0.0,0.839,-0.240,0.717,-0.124,0.649,-0.080,302,573,0.473
,24-08-14,12:39:54.808,F,743,397,665,466,0.403,39.4,319,0.42,0.0,0.775,-0.277,0.623,-0.138,0.693,-0.096,302,573,0.473
